SiteID,date,damage_class,damage_status,Governorate,Municipality,Neighborhood,damage_class_desc,is_damaged,damage_level,lon,lat,index_right
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.450614606000045,31.53066325000009,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.45030835700004,31.53083509700008,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.45039257600007,31.530730684000048,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.450369607000084,31.530595816000073,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.45021137800006,31.53085902500004,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.45009908700007,31.531017821000034,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.44984132800005,31.53115921400007,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.44987960900005,31.531122234000065,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.44877073300006,31.531832459000043,0
5,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.44959032700007,31.529372633000037,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.44996715700006,31.530045619000077,0
1,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.45010472900009,31.53003287300004,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.45003145700008,31.529950025000062,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.44946172600004,31.530055816000072,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.44817572000005,31.530155234000063,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.44993725000006,31.528225486000053,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.45093764300009,31.529488622000088,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.45108568300009,31.529431265000085,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.45076717200004,31.529562548000058,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.45107521500006,31.52922605400005,0
5,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.44975332100006,31.529192914000078,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.44864675800005,31.527217260000043,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.448743956000044,31.527840552000043,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45248663800004,31.530866875000072,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.45056362000008,31.532740713000067,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.45051960300009,31.533672944000045,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.45247676900004,31.53323487700004,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.452611614000034,31.533124701000077,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.452192635000074,31.533381406000046,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.45213956400005,31.533545226000058,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.45237401300005,31.53334495900009,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.453607582000075,31.533077211000034,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.453945332000046,31.532527066000057,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45166087400008,31.531560574000082,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.45075249800004,31.528522181000085,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.450272194000036,31.533401483000034,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.45018879700007,31.533341388000053,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45290175700006,31.532340866000084,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45301584300006,31.53207953000009,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45371105600009,31.532252741000036,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.45288749600007,31.53285137900008,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45281262700007,31.533240339000088,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45314062500006,31.53348951600009,0
5,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.450869595000086,31.53404256500005,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.451432896000085,31.532061298000087,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.450994377000086,31.53209168500007,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.45177872000005,31.531924552000078,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45264149800005,31.532511037000063,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.45408540200009,31.531313753000063,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.45186908900007,31.534243622000076,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.452354539000055,31.533662629000048,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.45226857400007,31.533432472000072,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.45276211400005,31.533046289000083,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45356614000008,31.532871300000068,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45233304800007,31.532379733000084,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45176694200006,31.532872162000047,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45156694700006,31.53283391000008,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45258335800008,31.53107807100008,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.452886764000084,31.53079359900005,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45281849700007,31.53072032600005,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.45184380500007,31.52932489300008,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.45187035300006,31.529168646000073,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.45163142100006,31.529158948000088,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.451011967000056,31.528536114000076,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.451683857000035,31.532982340000046,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.450208158000066,31.534186833000035,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.45101449900005,31.53156345700006,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45474319900006,31.531630802000052,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.450711339000065,31.53287176500004,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.44994830700006,31.53319852700008,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.454607929000076,31.531774056000074,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.453554405000034,31.530029359000082,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45439545100004,31.530619683000054,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45518642500008,31.53104827700008,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.44769413500006,31.530668253000044,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.45163602100007,31.53085205800005,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.45309412100005,31.530965466000055,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.45346643600004,31.530752455000084,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.44678418800004,31.536705822000044,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.44692769400007,31.536840853000058,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.444485635000035,31.53468875300007,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.445230895000066,31.535708084000078,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.447183136000035,31.537494760000072,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.446995893000064,31.537605832000054,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.44677569700008,31.536361053000064,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.446531907000065,31.535725571000057,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.44585034600004,31.535741530000053,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.445608803000084,31.53586441400006,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.44520436000005,31.535238823000043,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.44499817700006,31.535405879000052,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.44507853300007,31.535351174000084,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.445685198000035,31.53488517100004,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.44580203700008,31.534982202000037,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.44648659500007,31.53517243300007,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.446360768000034,31.535251590000087,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.445531809000045,31.534739624000053,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.444838863000086,31.53518200900004,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.44468832000007,31.535005821000084,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.44463888900009,31.534919642000034,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.444819765000034,31.53482484500006,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.44472651800004,31.53472621800006,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.44514331900007,31.535020184000075,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.44520869000007,31.53493789500004,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.445317173000035,31.535071652000056,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.44596887800009,31.53632605900009,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.44631021400005,31.535957042000064,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.447893123000085,31.536620337000045,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.44784974700008,31.53742163700008,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.447870789000035,31.53816714700008,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.447619934000045,31.538386396000078,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.44768256800006,31.53589145600006,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.44775619500007,31.535983842000064,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.447670265000056,31.53663375700006,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.447893158000056,31.53541373300004,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.447641504000046,31.535132855000086,0
5,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.44770747500007,31.534885114000076,0
5,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.44776649100004,31.534935415000064,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.44814912600009,31.537199453000085,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.44824499400005,31.537257193000073,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.44934555900005,31.536822504000042,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.44896592100008,31.53678655200008,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.44814912600009,31.53694670100009,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.44862207500006,31.536696128000074,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.44836387000004,31.537574221000057,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.448573501000055,31.537600368000085,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.44823885800008,31.536386505000053,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.44819284200008,31.535608196000055,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.449059883000075,31.53603387900006,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.44959505200006,31.535382415000072,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.44941257900007,31.535313897000037,0
5,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.44811740200004,31.535278007000045,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,An Naser,Severe Damage,1,2,34.45100150800005,31.535033183000053,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.45109776800007,31.534938984000064,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.45138654900006,31.535008874000084,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.45088742100006,31.53483263000004,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.45144359200009,31.534695888000044,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.44748518800009,31.530063044000087,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.45054778600007,31.52676835300008,0
26,2024-05-03 00:00:00+00:00,2.0,1.0,Gaza,Gaza City,Southern Remal,Severe Damage,1,2,34.43922474800007,31.51660937400004,0
26,2024-05-03 00:00:00+00:00,1.0,1.0,Gaza,Gaza City,Southern Remal,Destroyed,1,3,34.43896343300008,31.51672363600005,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.43982512600007,31.527051457000084,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.442752290000044,31.52276561700006,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.44284189500007,31.522553809000044,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.442926862000036,31.52264432900006,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Southern Remal,Destroyed,1,3,34.440445106000084,31.522126554000067,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.447784779000074,31.533060075000037,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.44609617800006,31.535351684000034,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,An Naser,Destroyed,1,3,34.45039531200007,31.532961337000074,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.44743592600008,31.53344259700009,0
5,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.446922338000036,31.533981650000044,0
26,2024-05-03 00:00:00+00:00,1.0,3.0,Gaza,Gaza City,Southern Remal,Destroyed,1,3,34.439136500000075,31.52334421000006,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.44084089900008,31.525447445000054,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Northern Remal,Destroyed,1,3,34.44103003200007,31.52516888100007,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Southern Remal,Severe Damage,1,2,34.437342569000066,31.52125013600005,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Destroyed,1,3,34.450211350000075,31.53055329500006,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Ash Shati' Camp,Ash Shati' Camp,Severe Damage,1,2,34.448302013000045,31.530352079000068,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.44882585500005,31.527609213000062,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Southern Remal,Severe Damage,1,2,34.44188905100009,31.520083655000064,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Northern Remal,Severe Damage,1,2,34.44869662900004,31.52765916800007,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Az Zaitoun,Destroyed,1,3,34.451617088000035,31.489159622000045,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Az Zaitoun,Destroyed,1,3,34.45219670900008,31.48969254700006,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Az Zaitoun,Severe Damage,1,2,34.45618078100006,31.49413762200004,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Az Zaitoun,Severe Damage,1,2,34.45604462700004,31.49407987400008,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Az Zaitoun,Destroyed,1,3,34.45616525200006,31.494353425000043,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Az Zaitoun,Destroyed,1,3,34.45238235100004,31.49008290100005,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Az Zaitoun,Destroyed,1,3,34.45401104700005,31.49188600000008,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Az Zaitoun,Destroyed,1,3,34.45418985500004,31.491947306000043,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Az Zaitoun,Severe Damage,1,2,34.454248094000036,31.492232852000086,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Az Zaitoun,Severe Damage,1,2,34.454280130000086,31.492440196000075,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Az Zaitoun,Destroyed,1,3,34.45440984000004,31.49249010500006,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Az Zaitoun,Destroyed,1,3,34.45436635000004,31.49236059800006,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Az Zaitoun,Severe Damage,1,2,34.45574566000005,31.493746697000063,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Az Zaitoun,Destroyed,1,3,34.458002270000065,31.496795061000057,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Az Zaitoun,Severe Damage,1,2,34.45813295800008,31.49686048700005,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Az Zaitoun,Destroyed,1,3,34.45725482800009,31.495568698000056,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Az Zaitoun,Severe Damage,1,2,34.457096823000086,31.49565672500006,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Az Zaitoun,Severe Damage,1,2,34.45723443500009,31.49571896100008,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Az Zaitoun,Destroyed,1,3,34.45763691800005,31.496524891000035,0
26,2024-05-03 00:00:00+00:00,1.0,0.0,Gaza,Gaza City,Az Zaitoun,Destroyed,1,3,34.453096764000065,31.49126020700004,0
26,2024-05-03 00:00:00+00:00,2.0,0.0,Gaza,Gaza City,Az Zaitoun,Severe Damage,1,2,34.453197626000076,31.490897018000055,0
